00   0 34475762 33555896 35395628 12.7 12.4 13.1 13466544 12979586 13953502 18.9 18.2 19.6  8922935  8511476  9334394 17.5 16.7 18.3  38885  38507  39263 4038584 3752962 4324206 20.8 19.4 22.3 United States                                 US
17 113    11265     8832    13698  8.2  6.4 10.0     3832     2879     4786 10.9  8.2 13.6     2576     1841     3311 10.1  7.2 13.0  48636  45553  51702                                        McLean County                                 IL
17 115    15130    11965    18296 13.5 10.7 16.4     5915     4492     7337 20.3 15.4 25.2     4176     3009     5343 19.3 13.9 24.7  40676  37830  43506                                        Macon County                                  IL
17 117     5564     4376     6752 11.4  9.0 13.9     2014     1514     2513 15.6 11.7 19.4     1511     1079     1943 15.4 11.0 19.8  35362  32313  38395                                        Macoupin County                               IL
17 119    27254    21670    32839 10.5  8.3 12.6    10054     7698    12411 15.0 11.5 18.5     6788     4926     8650 13.9 10.1 17.7  40871  38058  43669                                        Madison County                                IL
17 121     6106     4812     7400 14.7 11.6 17.8     2214     1666     2762 19.6 14.7 24.4     1680     1202     2158 19.9 14.3 25.6  32201  29235  35152                                        Marion County                                 IL
17 123     1203      918     1488  9.3  7.1 11.5      472      335      609 14.4 10.2 18.6      312      211      413 12.4  8.4 16.4  39901  36833  42953                                        Marshall County                               IL
17 125     2050     1586     2514 12.2  9.4 14.9      796      586     1006 18.1 13.3 22.9      579      406      752 17.5 12.2 22.7  35280  32196  38347                                        Mason County                                  IL
17 127     2239     1745     2732 14.6 11.4 17.9      808      595     1021 21.4 15.7 27.0      639      450      828 22.0 15.5 28.5  30904  27817  33974                                        Massac County                                 IL
17 129     1132      877     1387  8.9  6.9 10.9      451      330      571 12.7  9.3 16.1      347      243      451 12.9  9.0 16.7  44158  41123  47176                                        Menard County                                 IL
17 131     1573     1223     1923  8.9  6.9 10.9      580      426      734 12.2  9.0 15.4      425      297      553 11.7  8.2 15.2  40244  37188  43283                                        Mercer County                                 IL
17 133     1258      967     1549  4.6  3.5  5.7      456      324      588  6.2  4.4  8.0      320      219      421  5.9  4.0  7.8  52581  49473  55672                                        Monroe County                                 IL
17 135     3858     3025     4691 13.2 10.3 16.0     1373     1027     1718 17.2 12.9 21.6     1023      727     1319 17.2 12.2 22.2  33950  30890  36993                                        Montgomery County                             IL
17 137     3892     3047     4736 11.8  9.2 14.3     1344      992     1697 16.1 11.9 20.4      988      695     1281 15.9 11.2 20.7  36838  33798  39861                                        Morgan County                                 IL
17 139     1128      869     1388  8.0  6.1  9.8      407      291      524 10.4  7.4 13.3      332      226      438 11.2  7.6 14.7  39377  36299  42439                                        Moultrie County                               IL
17 141     3645     2855     4434  7.1  5.6  8.7     1359     1009     1710  9.6  7.1 12.0      941      664     1218  8.9  6.3 11.5  44087  41077  47080                                        Ogle County                                   IL
17 143    23650    18759    28540 13.3 10.5 16.0     9464     7232    11696 19.8 15.1 24.4     6454     4675     8233 18.3 13.3 23.3  40569  37715  43408                                        Peoria County                                 IL
17 145     2941     2294     3588 13.9 10.8 17.0      987      734     1241 17.7 13.1 22.2      769      544      994 18.3 12.9 23.6  31588  28458  34701                                        Perry County                                  IL
17 147     1043      802     1285  6.3  4.8  7.7      366      262      470  8.5  6.1 11.0      277      189      365  8.5  5.8 11.2  45299  42182  48399                                        Piatt County                                  IL
17 149     2478     1933     3024 14.3 11.1 17.4      814      604     1025 18.5 13.7 23.3      639      451      827 19.3 13.6 25.0  30441  27388  33477                                        Pike County                                   IL
17 151      679      507      850 14.7 11.0 18.4      200      135      265 17.7 12.0 23.4      189      124      254 23.6 15.5 31.8  29971  26731  33193                                        Pope County                                   IL
17 153     1723     1330     2115 23.6 18.2 29.0      646      469      823 29.5 21.4 37.6      554      384      724 33.2 23.1 43.4  23195  20087  26285                                        Pulaski County                                IL
17 155      410      314      507  6.9  5.3  8.5      148      105      190  9.6  6.9 12.4      123       84      162 10.8  7.3 14.2  43433  40227  46622                                        Putnam County                                 IL
17 157     3521     2742     4300 11.6  9.0 14.1     1239      922     1555 14.8 11.0 18.6      958      680     1236 15.2 10.8 19.6  35199  32116  38265                                        Randolph County                               IL
17 159     2305     1795     2815 13.8 10.8 16.9      816      603     1028 18.8 13.9 23.7      623      437      809 19.3 13.6 25.1  31644  28589  34683                                        Richland County                               IL
17 161    16054    12726    19382 11.0  8.7 13.3     6363     4852     7874 16.7 12.7 20.7     4347     3146     5548 15.6 11.3 19.9  38417  35531  41288                                        Rock Island County                            IL
17 163    39339    31173    47506 15.1 12.0 18.3    16127    12300    19954 21.3 16.3 26.4    11383     8230    14536 20.7 15.0 26.4  36188  33319  39041                                        St. Clair County                              IL
17 165     4576     3580     5571 17.9 14.0 21.8     1545     1146     1943 24.6 18.3 30.9     1217      860     1574 25.8 18.3 33.4  26956  23832  30063                                        Saline County                                 IL
17 167    18839    14930    22748  9.8  7.8 11.8     7321     5562     9080 14.7 11.2 18.3     5001     3599     6403 13.9 10.0 17.8  42954  40070  45823                                        Sangamon County                               IL
17 169      796      611      980 10.6  8.1 13.0      261      185      336 13.6  9.7 17.6      217      148      286 14.8 10.1 19.6  33136  30080  36176                                        Schuyler County                               IL
17 171      586      450      722 10.4  8.0 12.8      201      144      259 13.4  9.5 17.2      178      122      234 15.7 10.8 20.7  34904  31759  38032                                        Scott County                                  IL
17 173     2204     1709     2699  9.7  7.5 11.9      738      542      935 12.5  9.2 15.9      585      410      760 13.3  9.3 17.3  35532  32459  38590                                        Shelby County                                 IL
17 175      624      480      767 10.0  7.7 12.3      241      173      309 14.9 10.7 19.1      178      123      233 14.4  9.9 18.9  36423  33363  39466                                        Stark County                                  IL
17 177     4607     3606     5609  9.4  7.4 11.5     1749     1308     2190 13.8 10.4 17.3     1209      860     1558 13.0  9.3 16.8  41247  38213  44265                                        Stephenson County                             IL
17 179    10352     8168    12535  8.0  6.3  9.7     3946     2974     4919 11.8  8.9 14.7     2626     1882     3370 10.5  7.5 13.5  44509  41574  47428                                        Tazewell County                               IL
17 181     2792     2179     3405 15.8 12.4 19.3      984      726     1242 22.8 16.8 28.7      756      529      983 23.7 16.6 30.8  30412  27339  33469                                        Union County                                  IL
17 183    11485     9046    13924 14.0 11.0 17.0     4244     3207     5280 19.5 14.7 24.2     3130     2245     4015 19.2 13.8 24.6  33216  30159  36257                                        Vermilion County                              IL
17 185     1537     1198     1877 12.3  9.6 15.0      541      399      682 16.6 12.3 20.9      415      292      538 16.8 11.8 21.8  33263  30132  36376                                        Wabash County                                 IL
17 187     2216     1709     2724 12.3  9.5 15.2      727      527      927 14.9 10.8 19.0      619      428      810 16.7 11.5 21.8  32636  29507  35748                                        Warren County                                 IL
17 189     1157      897     1417  7.6  5.9  9.4      392      286      498  9.6  7.0 12.2      290      202      378  9.5  6.6 12.3  38372  35290  41437                                        Washington County                             IL
17 191     2159     1686     2632 12.6  9.8 15.3      696      515      878 16.4 12.2 20.7      557      393      721 17.5 12.4 22.7  30978  27902  34038                                        Wayne County                                  IL
17 193     2364     1845     2882 15.3 11.9 18.7      804      596     1012 21.9 16.2 27.6      628      443      813 22.8 16.1 29.5  30214  27158  33254                                        White County                                  IL
17 195     5422     4254     6590  9.1  7.1 11.1     2045     1533     2558 12.8  9.6 16.0     1447     1031     1863 12.1  8.7 15.6  38789  35735  41825                                        Whiteside County                              IL
17 197    27174    21124    33224  5.7  4.4  7.0    10853     7866    13840  7.4  5.4  9.5     7765     5392    10138  7.3  5.1  9.6  57156  54333  59963                                        Will County                                   IL
17 199     8694     6836    10551 14.4 11.3 17.4     3018     2270     3765 20.2 15.2 25.2     2252     1607     2897 20.4 14.5 26.2  32506  29466  35530                                        Williamson County                             IL
17 201    26958    21411    32505 10.0  8.0 12.1    10562     8076    13048 14.8 11.3 18.3     7087     5127     9047 13.9 10.1 17.8  42267  39455  45063                                        Winnebago County                              IL
17 203     2075     1596     2554  5.9  4.5  7.3      784      559     1009  7.6  5.4  9.8      604      411      797  7.7  5.3 10.2  50391  47258  53507                                        Woodford County                               IL
18   0   588765   535725   641804 10.0  9.1 10.9   219858   185054   254662 14.1 11.9 16.4   137395   106998   167792 12.6  9.8 15.4  39719  37970  41467   66054   49007   83102 15.4 11.5 19.4 Indiana                                       IN
18   1     3576     2752     4399 10.7  8.2 13.2     1677     1173     2181 15.8 11.0 20.5     1044      685     1403 14.0  9.2 18.8  39849  36769  42912                                        Adams County                                  IN
18   3    28851    22702    34999  9.0  7.1 11.0    11702     8724    14680 13.3  9.9 16.7     6786     4700     8872 11.2  7.7 14.6  44141  41259  47007                                        Allen County                                  IN
18   5     5579     4354     6805  7.9  6.2  9.7     2112     1562     2662 11.9  8.8 15.0     1268      872     1664 10.2  7.0 13.4  45190  42151  48213                                        Bartholomew County                            IN
18   7      813      628      998  8.3  6.4 10.2      315      227      404 11.5  8.3 14.7      206      139      273 10.5  7.0 13.9  38126  35019  41217                                        Benton County                                 IN
18   9     1535     1180     1890 10.9  8.4 13.4      601      429      773 17.2 12.3 22.2      359      238      480 14.6  9.7 19.5  35894  32950  38823                                        Blackford County                              IN
18  11     2525     1963     3087  5.6  4.4  6.9     1001      727     1275  8.2  6.0 10.5      589      398      780  6.9  4.6  9.1  53811  50693  56912                                        Boone County                                  IN
18  13     1314     1007     1620  8.1  6.2  9.9      490      347      634 12.7  9.0 16.5      305      204      406 10.9  7.3 14.5  44673  41510  47818                                        Brown County                                  IN
18  15     1550     1182     1919  7.7  5.8  9.5      612      437      787 11.6  8.3 14.9      354      236      472  9.5  6.3 12.6  42324  39279  45352                                        Carroll County                                IN
18  17     3861     3027     4695 10.0  7.8 12.1     1450     1080     1821 14.2 10.6 17.9      938      649     1227 12.8  8.9 16.8  36311  33277  39329                                        Cass County                                   IN
18  19     9215     7255    11174  9.6  7.6 11.7     3468     2593     4342 14.4 10.8 18.1     2225     1546     2904 12.8  8.9 16.7  37991  35014  40951                                        Clark County                                  IN
18  21     3060     2372     3748 11.3  8.7 13.8     1181      863     1500 16.5 12.0 20.9      719      489      949 14.0  9.5 18.5  34875  31806  37927                                        Clay County                                   IN
18  23     2899     2271     3528  8.8  6.9 10.8     1098      815     1382 12.1  9.0 15.3      719      496      942 11.2  7.7 14.7  39345  36300  42374                                        Clinton County                                IN
18  25     1644     1282     2006 15.1 11.8 18.4      576      421      731 19.6 14.3 24.9      440      300      580 21.1 14.4 27.8  30630  27538  33705                                        Crawford County                               IN
18  27     4025     3123     4927 13.9 10.8 17.0     1611     1169     2053 18.9 13.8 24.1     1056      715     1397 17.7 12.0 23.4  32441  29383  35483                                        Daviess County                                IN
18  29     3487     2726     4249  7.2  5.6  8.7     1375     1018     1732 10.0  7.4 12.5      871      599     1143  8.8  6.1 11.6  45526  42491  48546                                        Dearborn County                               IN
18  31     2317     1803     2830  8.9  6.9 10.9      902      668     1136 12.1  9.0 15.3      574      395      753 10.7  7.4 14.1  40880  37808  43934                                        Decatur County                                IN
18  33     2350     1831     2869  5.9  4.6  7.1      928      676     1180  8.1  5.9 10.2      576      392      760  7.1  4.8  9.3  44637  41615  47642                                        De Kalb County                                IN
18  35    15072    11777    18368 13.6 10.6 16.6     4654     3460     5848 18.5 13.8 23.3     2958     2044     3872 16.8 11.6 22.0  35299  32271  38311                                        Delaware County                               IN
18  37     2067     1608     2526  5.1  4.0  6.3      773      561      985  6.9  5.0  8.8      459      310      608  6.0  4.1  7.9  46041  43034  49031                                        Dubois County                                 IN
18  39    15687    12222    19152  8.9  6.9 10.9     6636     4902     8370 13.4  9.9 16.9     3932     2696     5168 11.7  8.0 15.4  42199  39153  45228                                        Elkhart County                                IN
18  41     2921     2284     3559 11.2  8.8 13.7      993      730     1256 14.6 10.8 18.5      710      486      934 14.2  9.7 18.7  36156  33106  39189                                        Fayette County                                IN
18  43     6980     5483     8478  9.6  7.5 11.6     2595     1928     3262 13.6 10.1 17.0     1730     1193     2267 12.6  8.7 16.5  40608  37645  43556                                        Floyd County                                  IN
18  45     1824     1421     2228  9.8  7.6 12.0      678      498      858 14.2 10.4 18.0      433      296      570 12.7  8.7 16.8  36311  33270  39335                                        Fountain County                               IN
18  47     1994     1484     2504  8.9  6.6 11.1      871      605     1138 13.4  9.3 17.5      479      311      647 10.2  6.6 13.7  40904  37824  43966                                        Franklin County                               IN
18  49     2034     1583     2485  9.6  7.5 11.7      765      561      970 13.6 10.0 17.3      496      338      654 12.4  8.5 16.3  36706  33661  39734                                        Fulton County                                 IN
18  51     2975     2325     3624  9.1  7.2 11.1     1023      758     1288 12.4  9.2 15.6      643      442      844 10.8  7.4 14.2  36764  33717  39796                                        Gibson County                                 IN
18  53     9215     7232    11199 13.3 10.4 16.2     3354     2492     4216 19.7 14.7 24.8     2129     1470     2788 17.5 12.1 22.9  35355  32300  38394                                        Grant County                                  IN
18  55     3620     2826     4414 10.8  8.4 13.2     1242      916     1568 14.6 10.8 18.5      853      586     1120 13.9  9.5 18.2  34109  31027  37174                                        Greene County                                 IN
18  57     5673     4366     6980  3.2  2.5  4.0     2311     1652     2969  4.6  3.3  5.9     1302      871     1733  3.7  2.5  5.0  72530  69215  75828                                        Hamilton County                               IN
18  59     2823     2194     3453  5.0  3.9  6.1     1092      798     1386  7.2  5.3  9.2      658      449      867  5.9  4.0  7.8  53737  50673  56784                                        Hancock County                                IN
18  61     3349     2621     4077  9.3  7.3 11.3     1218      901     1534 12.2  9.1 15.4      847      584     1110 11.6  8.0 15.2  40055  37036  43058                                        Harrison County                               IN
18  63     4206     3258     5154  4.3  3.3  5.3     1686     1216     2157  6.3  4.6  8.1      988      669     1307  5.2  3.5  6.8  58323  55263  61366                                        Hendricks County                              IN
18  65     5170     4040     6300 10.5  8.2 12.9     1798     1326     2270 15.4 11.3 19.4     1129      777     1481 13.2  9.1 17.4  36947  33902  39975                                        Henry County                                  IN
18  67     8689     6797    10580 10.3  8.0 12.5     3432     2551     4314 15.9 11.8 20.0     2111     1459     2763 13.7  9.5 18.0  45037  41979  48078                                        Howard County                                 IN
18  69     2793     2176     3410  7.5  5.9  9.2     1054      775     1333 10.2  7.5 12.9      673      463      883  9.2  6.3 12.0  41060  38027  44076                                        Huntington County                             IN
18  71     3910     3059     4762  9.4  7.3 11.4     1402     1034     1769 12.6  9.3 15.9      975      670     1280 12.2  8.4 16.1  37236  34208  40248                                        Jackson County                                IN
18  73     2273     1770     2777  7.8  6.0  9.5      895      661     1129 10.4  7.7 13.2      563      387      739  9.1  6.2 11.9  42769  39639  45882                                        Jasper County                                 IN
18  75     2319     1805     2833 10.6  8.2 12.9      857      623     1091 15.0 10.9 19.1      559      376      742 13.6  9.2 18.1  33325  30372  36263                                        Jay County                                    IN
18  77     3583     2804     4361 11.8  9.2 14.3     1304      967     1641 16.5 12.2 20.7      864      596     1132 15.1 10.4 19.8  34426  31389  37446                                        Jefferson County                              IN
18  79     2850     2223     3477 10.1  7.9 12.3     1032      760     1304 13.5  9.9 17.0      696      478      914 12.8  8.8 16.9  33375  30320  36414                                        Jennings County                               IN
18  81     6792     5326     8257  6.0  4.7  7.3     2561     1894     3229  8.4  6.2 10.6     1508     1038     1978  7.0  4.8  9.2  51221  48211  54214                                        Johnson County                                IN
18  83     5601     4387     6815 15.0 11.7 18.2     1810     1341     2279 19.9 14.7 25.1     1222      842     1602 18.9 13.0 24.8  31672  28614  34714                                        Knox County                                   IN
18  85     4642     3570     5713  6.5  5.0  8.0     1850     1321     2378  9.1  6.5 11.7     1113      743     1483  7.9  5.3 10.5  43973  40938  46992                                        Kosciusko County                              IN
18  87     2992     2237     3748  8.7  6.5 11.0     1430      928     1932 12.2  7.9 16.5      901      553     1249 11.2  6.9 15.5  40983  37915  44035                                        Lagrange County                               IN
18  89    63325    49718    76931 13.0 10.2 15.8    25425    18812    32038 19.0 14.0 23.9    15761    10835    20687 16.4 11.3 21.5  40030  37188  42856                                        Lake County                                   IN
18  91    10936     8631    13241 10.4  8.2 12.6     4121     3082     5160 15.1 11.3 18.9     2566     1783     3349 13.2  9.2 17.2  40113  37275  42935                                        La Porte County                               IN
18  93     4378     3433     5323  9.5  7.4 11.5     1545     1151     1940 13.3  9.9 16.7      992      685     1299 11.9  8.2 15.5  37532  34485  40562                                        Lawrence County                               IN
18  95    14683    11517    17849 11.4  9.0 13.9     5441     4040     6841 17.1 12.7 21.6     3421     2363     4479 15.0 10.4 19.7  37048  34018  40061                                        Madison County                                IN
18  97    97288    76632   117943 11.9  9.4 14.5    37784    28060    47507 18.2 13.5 22.9    21730    15019    28441 15.6 10.8 20.5  40114  37439  42774                                        Marion County                                 IN
18  99     3472     2724     4220  7.5  5.9  9.1     1336      988     1685 10.2  7.5 12.9      849      585     1113  9.3  6.4 12.1  41629  38731  44512                                        Marshall County                               IN
18 101     1179      919     1440 11.2  8.8 13.7      433      318      547 16.0 11.8 20.2      306      210      402 15.7 10.7 20.6  35337  32295  38362                                        Martin County                                 IN
18 103     3683     2885     4481 10.8  8.5 13.1     1412     1049     1776 14.8 11.0 18.7      949      656     1242 14.3  9.9 18.7  36920  33817  40006                                        Miami County                                  IN
18 105    12137     9300    14974 11.7  8.9 14.4     2918     2176     3661 13.5 10.0 16.9     1911     1325     2497 13.0  9.0 17.0  37333  34399  40252                                        Monroe County                                 IN
18 107     3255     2548     3962  9.1  7.1 11.0     1100      815     1386 12.1  9.0 15.3      739      509      969 11.7  8.1 15.3  39899  36863  42919                                        Montgomery County                             IN
18 109     5097     3941     6254  7.5  5.8  9.2     1803     1299     2307  9.8  7.1 12.6     1266      853     1679  9.6  6.5 12.8  45999  42985  48997                                        Morgan County                                 IN
18 111     1428     1087     1769  9.6  7.3 11.8      507      354      660 11.8  8.2 15.3      414      272      556 13.2  8.7 17.7  38358  35267  41432                                        Newton County                                 IN
18 113     3037     2366     3709  7.0  5.4  8.5     1248      908     1587  9.8  7.1 12.4      786      533     1039  8.8  6.0 11.6  42047  39023  45055                                        Noble County                                  IN
18 115      386      296      475  7.0  5.3  8.6      137       99      176  9.6  6.9 12.3       93       63      123  9.0  6.0 11.9  41513  38361  44648                                        Ohio County                                   IN
18 117     2665     2081     3249 13.4 10.4 16.3      921      676     1167 17.3 12.7 22.0      684      468      900 18.0 12.3 23.7  30971  27928  33997                                        Orange County                                 IN
18 119     2312     1761     2863 11.1  8.5 13.8      760      534      987 14.0  9.8 18.1      606      398      814 15.8 10.4 21.2  34929  31868  37973                                        Owen County                                   IN
18 121     2062     1593     2532 12.6  9.7 15.4      698      501      895 16.9 12.2 21.7      500      334      666 17.2 11.5 22.9  34149  31100  37182                                        Parke County                                  IN
18 123     1690     1314     2066  9.1  7.1 11.2      536      386      686 10.9  7.9 14.0      383      257      509 10.6  7.1 14.2  36229  33169  39273                                        Perry County                                  IN
18 125     1362     1062     1663 10.4  8.1 12.7      453      329      577 14.4 10.4 18.3      333      226      440 14.7 10.0 19.5  34083  31048  37102                                        Pike County                                   IN
18 127     8956     7003    10909  6.1  4.8  7.4     3227     2366     4088  8.0  5.9 10.1     2080     1421     2739  7.1  4.8  9.3  52869  49860  55862                                        Porter County                                 IN
18 129     2197     1703     2691  8.2  6.4 10.1      820      597     1044 11.2  8.2 14.3      527      358      696 10.2  6.9 13.5  46605  43541  49652                                        Posey County                                  IN
18 131     1356     1062     1650 10.0  7.9 12.2      508      376      640 13.3  9.8 16.7      357      245      469 13.1  9.0 17.2  36861  33848  39857                                        Pulaski County                                IN
18 133     2767     2130     3404  8.8  6.8 10.8      961      708     1214 11.7  8.6 14.8      630      431      829 10.8  7.4 14.3  40081  37048  43099                                        Putnam County                                 IN
18 135     3192     2512     3873 11.5  9.0 13.9     1144      852     1436 16.3 12.1 20.4      776      538     1014 15.3 10.6 20.0  34405  31534  37261                                        Randolph County                               IN
18 137     2344     1644     3044  8.4  5.9 10.9      718      438      998  8.9  5.5 12.4      649      375      923 11.2  6.5 15.9  38997  35949  42029                                        Ripley County                                 IN
18 139     1751     1364     2138  9.7  7.6 11.8      591      429      752 12.2  8.8 15.5      433      294      572 12.4  8.4 16.3  36506  33469  39526                                        Rush County                                   IN
18 141    27681    21769    33593 11.0  8.6 13.3    10623     7916    13330 16.2 12.0 20.3     6403     4435     8371 14.2  9.8 18.5  38832  35908  41739                                        St. Joseph County                             IN
18 143     3275     2558     3992 13.9 10.9 17.0     1174      859     1490 18.2 13.3 23.1      872      593     1151 18.8 12.8 24.8  32993  29934  36034                                        Scott County                                  IN
18 145     3326     2587     4066  7.5  5.9  9.2     1176      859     1493 10.0  7.3 12.7      815      555     1075  9.8  6.7 13.0  41844  38861  44811                                        Shelby County                                 IN
18 147     1815     1418     2211  8.5  6.7 10.4      662      489      836 11.4  8.4 14.4      439      302      576 10.5  7.2 13.8  40889  37841  43921                                        Spencer County                                IN
18 149     3355     2599     4111 14.1 10.9 17.3     1323      962     1685 20.2 14.7 25.8      851      577     1125 18.3 12.4 24.2  30738  27695  33765                                        Starke County                                 IN
18 151     2182     1687     2677  6.9  5.3  8.5      770      540     1001  9.3  6.5 12.0      513      340      686  8.8  5.8 11.8  41382  38350  44398                                        Steuben County                                IN
18 153     2735     2126     3343 13.9 10.8 17.0      902      661     1143 17.8 13.1 22.6      636      435      837 17.3 11.8 22.7  32470  29374  35549                                        Sullivan County                               IN
18 155     1117      844     1391 12.3  9.3 15.3      375      259      490 15.3 10.6 20.0      310      201      419 17.2 11.2 23.3  32241  29203  35262                                        Switzerland County                            IN
18 157    12414     9600    15228  9.7  7.5 11.9     3548     2644     4453 11.7  8.7 14.7     2186     1509     2863 10.7  7.4 14.0  41749  38682  44799                                        Tippecanoe County                             IN
18 159     1184      916     1452  7.0  5.4  8.6      413      300      526  9.6  7.0 12.2      298      203      393  9.5  6.4 12.5  44182  41118  47228                                        Tipton County                                 IN
18 161      695      499      890  9.5  6.8 12.1      225      143      307 11.4  7.2 15.6      208      125      291 14.5  8.7 20.3  37826  34763  40874                                        Union County                                  IN
18 163    19920    15686    24154 12.1  9.5 14.6     7343     5462     9224 18.5 13.8 23.3     4601     3178     6024 16.9 11.7 22.1  36794  33864  39707                                        Vanderburgh County                            IN
18 165     1751     1369     2134 10.3  8.1 12.6      617      456      777 14.5 10.7 18.2      419      288      550 13.4  9.2 17.6  35029  31967  38075                                        Vermillion County                             IN
18 167    14675    11494    17855 14.9 11.7 18.1     4857     3613     6101 20.1 14.9 25.2     3140     2167     4113 18.5 12.7 24.2  33154  30121  36171                                        Vigo County                                   IN
18 169     2790     2175     3406  8.4  6.5 10.2      936      688     1184 10.7  7.9 13.5      620      425      815  9.9  6.8 13.0  38261  35226  41280                                        Wabash County                                 IN
18 171      731      566      896  8.6  6.7 10.6      260      189      331 11.9  8.6 15.1      188      128      248 12.2  8.3 16.1  38668  35553  41766                                        Warren County                                 IN
18 173     3367     2629     4105  6.4  5.0  7.8     1278      938     1618  8.7  6.4 11.0      847      579     1115  7.9  5.4 10.4  50013  46942  53068                                        Warrick County                                IN
18 175     3383     2643     4123 11.8  9.2 14.4     1196      878     1513 15.1 11.1 19.1      860      589     1131 14.9 10.2 19.7  33458  30421  36479                                        Washington County                             IN
18 177     9207     7257    11158 13.1 10.3 15.9     3219     2402     4037 18.4 13.8 23.1     2098     1457     2739 16.9 11.7 22.1  35512  32627  38381                                        Wayne County                                  IN
18 179     1588     1230     1946  5.9  4.6  7.2      593      429      757  7.8  5.7 10.0      405      274      536  7.6  5.1 10.1  43603  40553  46636                                        Wells County                                  IN
18 181     2255     1747     2762  8.7  6.8 10.7      779      556     1001 11.3  8.1 14.5      570      384      756 11.4  7.7 15.1  37368  34360  40359                                        White County                                  IN
18 183     1724     1340     2108  5.6  4.3  6.8      625      455      795  7.2  5.2  9.2      415      282      548  6.7  4.6  8.9  44961  41931  47975                                        Whitley County                                IN
19   0   270604   244108   297100  9.5  8.6 10.4   101774    85253   118295 13.8 11.5 16.0    63941    49513    78369 12.1  9.4 14.8  38159  36363  39955   30849   23428   38269 16.2 12.3 20.1 Iowa                                          IA
19   1      876      681     1071 10.8  8.4 13.2      301      222      381 14.6 10.7 18.4      206      141      271 13.7  9.4 18.0  33904  30824  36967                                        Adair County                                  IA
19   3      679      519      839 15.5 11.9 19.2      246      174      318 23.5 16.6 30.3      150       99      201 20.5 13.5 27.5  28832  25745  31903                                        Adams County                                  IA
19   5     1570     1211     1929 11.2  8.6 13.8      593      428      758 15.5 11.1 19.8      383      258      508 13.8  9.3 18.3  31888  28799  34961                                        Allamakee County                              IA
19   7     2281     1775     2788 16.8 13.1 20.6      760      560      960 22.5 16.6 28.4      535      366      704 21.4 14.6 28.1  28107  25038  31159                                        Appanoose County                              IA
19   9      785      598      973 11.7  8.9 14.4      311      217      404 18.3 12.8 23.9      190      124      256 15.5 10.1 20.9  31345  28224  34449                                        Audubon County                                IA
19  11     1892     1466     2317  7.2  5.6  8.9      759      556      963 10.6  7.7 13.4      466      316      616  9.0  6.1 11.9  42527  39394  45643                                        Benton County                                 IA
19  13    13880    10845    16916 11.8  9.2 14.4     5287     3917     6656 17.6 13.0 22.1     3352     2301     4403 15.4 10.5 20.2  36770  33839  39686                                        Black Hawk County                             IA
19  15     2017     1562     2472  7.8  6.0  9.5      810      591     1029 12.5  9.1 15.8      469      318      620 10.1  6.8 13.3  39383  36292  42457                                        Boone County                                  IA
19  17     1538     1196     1881  6.9  5.3  8.4      540      395      685  9.3  6.8 11.9      340      231      449  7.9  5.4 10.4  42889  39801  45960                                        Bremer County                                 IA
19  19     2302     1779     2825 10.8  8.3 13.2     1044      752     1336 16.0 11.5 20.5      655      441      869 13.8  9.3 18.2  37652  34559  40728                                        Buchanan County                               IA
19  21     1864     1446     2281 10.1  7.8 12.3      740      538      942 15.0 10.9 19.1      458      311      605 13.0  8.8 17.2  35462  32365  38542                                        Buena Vista County                            IA
19  23     1325     1033     1617  8.5  6.6 10.3      493      365      621 12.1  9.0 15.3      322      221      423 10.6  7.3 13.9  36466  33397  39518                                        Butler County                                 IA
19  25     1232      957     1506 11.3  8.8 13.8      431      318      544 15.6 11.5 19.7      280      192      368 13.8  9.4 18.1  32242  29043  35423                                        Calhoun County                                IA
19  27     1985     1543     2426  9.1  7.1 11.2      785      579      992 12.3  9.1 15.5      493      338      648 10.7  7.3 14.1  37016  33812  40203                                        Carroll County                                IA
19  29     1560     1214     1906 10.8  8.4 13.2      544      402      685 14.8 10.9 18.6      377      259      495 13.8  9.5 18.2  32638  29541  35719                                        Cass County                                   IA
19  31     1387     1075     1700  7.6  5.9  9.3      539      393      686 11.3  8.2 14.4      324      219      429  9.1  6.2 12.1  42250  39234  45250                                        Cedar County                                  IA
19  33     4228     3298     5158  9.3  7.2 11.3     1497     1105     1889 13.6 10.0 17.1      917      628     1206 11.7  8.0 15.4  36631  33577  39667                                        Cerro Gordo County                            IA
19  35     1168      902     1433  8.9  6.9 11.0      442      320      563 12.8  9.3 16.3      269      182      356 10.7  7.2 14.1  35472  32349  38578                                        Cherokee County                               IA
19  37     1165      905     1424  8.6  6.7 10.5      444      325      563 11.7  8.5 14.8      294      200      388 10.4  7.1 13.8  36596  33515  39660                                        Chickasaw County                              IA
19  39     1053      818     1288 12.5  9.7 15.3      394      291      498 18.1 13.3 22.9      262      179      345 16.5 11.3 21.7  32303  29255  35334                                        Clarke County                                 IA
19  41     1528     1191     1864  8.8  6.8 10.7      577      428      726 12.5  9.3 15.7      372      256      488 11.1  7.6 14.6  37353  34255  40434                                        Clay County                                   IA
19  43     1964     1502     2427 10.5  8.0 12.9      749      535      962 14.5 10.4 18.6      464      310      618 12.2  8.1 16.2  32660  29579  35724                                        Clayton County                                IA
19  45     5394     4207     6581 10.8  8.4 13.2     2088     1549     2628 15.9 11.8 20.0     1307      900     1714 13.7  9.4 18.0  37106  34059  40135                                        Clinton County                                IA
